id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50196973,"Bozeman Retreat: Hip, Clean, Comfortable, Downtown",103773075,Bozeman Montana,,Bozeman,45.684978,-111.041138,Entire home/apt,229,3,21,9/11/2022,1.07,4,10,14,
50246548,Bozeman 406 Downtown Loft with Indoor Parking!,3083856,Carrie,,Bozeman,45.678143,-111.047562,Entire home/apt,209,2,72,2/6/2023,3.91,2,267,43,
50306115,The Corner Cottage - Adorable Downtown Bozeman Hom,158595657,Mountain Home,,Bozeman,45.684452,-111.03921,Entire home/apt,250,1,15,12/27/2022,0.95,23,238,11,
50323448,Private room in bright + airy midtown condo,32162998,Sarah,,Bozeman,45.68566,-111.06898,Private room,64,2,79,1/28/2023,4.02,1,56,61,
50372449,Perkins Perch,8224408,Paul,,Bozeman,45.68456,-111.03168,Entire home/apt,377,4,8,10/1/2022,0.57,21,262,7,
50394284,North Willson Place - Brand New ADU in Downtown Bo,158595657,Mountain Home,,Bozeman,45.684196,-111.039215,Entire home/apt,226,1,24,11/21/2022,1.29,23,349,17,
50520697,Downtown Bungalow - front door,26925375,Loretta & Jack,,Bozeman,45.67571,-111.0337,Entire home/apt,169,1,27,11/23/2022,1.36,2,84,18,
50523660,Long Term Rental Family House Near MSU,222135275,Lauren,,Bozeman,45.64775,-111.05836,Entire home/apt,250,30,1,1/27/2022,0.08,3,164,0,
50570285,Downtown Modern Bungalow - Entire Home and Yard,147570980,Catherine,,Bozeman,45.66997,-111.04194,Entire home/apt,220,30,2,10/9/2022,0.15,1,333,1,
50675728,Luna Lodge - with indoor parking - @ SOBO Lofts,87338185,Carrie,,Bozeman,45.678093,-111.046989,Entire home/apt,182,2,34,11/20/2022,2.82,2,154,34,
50708956,Brand New! Mtn Views+Outdoor Fireplace+Workspaces,112975939,Haley,,Bozeman,45.69015,-111.11133,Entire home/apt,227,2,48,2/5/2023,2.48,1,318,30,
50912777,Beall Street Bungalow-3 blocks to downtown center,44596719,Jade,,Bozeman,45.68237,-111.03447,Entire home/apt,184,1,94,1/21/2023,6.14,2,302,74,
50980152,Downtown Guesthouse,62405798,Ana,,Bozeman,45.674362,-111.033211,Entire home/apt,94,3,113,2/1/2023,6.35,1,16,79,
50980860,Downtown Villa,8224408,Paul,,Bozeman,45.6818,-111.03596,Entire home/apt,377,4,11,12/12/2022,0.58,21,232,9,
51045978,Downtown Cozy!,88384454,Amy,,Bozeman,45.67344,-111.03134,Entire home/apt,349,3,27,12/29/2022,1.47,1,180,18,
51088432,GORGEOUS SOBO Urban Loft in Downtown Bozeman,21497881,Victoria,,Bozeman,45.67889,-111.04787,Entire home/apt,123,28,40,1/20/2023,2.37,1,240,36,
51127349,"North Bozeman Loft, Queen bed, Full Kitchen,W/D",62778374,John,,Bozeman,45.68703,-111.03264,Entire home/apt,175,3,43,2/6/2023,2.28,1,65,31,
51169010,Behind Broadway Retreat,409136809,Ryan,,Bozeman,45.68515,-111.02527,Entire home/apt,234,2,19,8/22/2022,1.09,1,103,9,
51169850,Chic Bozeman Getaway with No Cleaning Fee!,56404884,Sharon,,Bozeman,45.70245,-111.073448,Entire home/apt,299,2,43,1/19/2023,2.69,1,186,33,
51214592,The Cozy Nest Condo at The Farquharson Flats,290273936,Mike,,Bozeman,45.70476,-111.02489,Entire home/apt,106,2,36,1/23/2023,2.58,1,347,30,
51225637,Midtown Birdhouse,414692326,Kenneth,,Bozeman,45.68211,-111.04655,Entire home/apt,136,2,49,1/29/2023,2.63,1,288,35,
51244535,Adorable 1 bedroom in Bozeman w/off street parking,53146419,Olivia,,Bozeman,45.63529,-111.03558,Entire home/apt,68,6,8,1/16/2023,0.45,1,21,7,
51361417,Welcoming 3 BDRM/2.5 BA home—sleeps up to 9!,44712267,Emily,,Bozeman,45.6867,-111.05498,Entire home/apt,300,3,44,1/22/2023,2.4,1,51,28,
51366615,2 Bedroom Apartment 2 Blocks from MSU,91012372,Peter,,Bozeman,45.66675,-111.04363,Entire home/apt,119,30,1,4/20/2022,0.1,3,249,1,
51390028,Quaint Two-Bedroom Near MSU and Downtown,32865949,Laura,,Bozeman,45.67125,-111.05764,Entire home/apt,170,1,31,2/4/2023,2.62,1,109,31,
51421125,Comfy Modern Industrial 1 Bedroom Condo,416457956,Sean,,Bozeman,45.69817,-111.0463,Entire home/apt,143,2,25,1/13/2023,1.38,1,298,11,
51543047,Heart of Bozeman: Two-Bedroom Private Suite,391326883,Ken,,Bozeman,45.68875,-111.06034,Entire home/apt,271,1,65,10/2/2022,3.58,1,16,42,
51563790,Lower Level Unit Just Steps From MSU & Downtown!,278688460,Jane,,Bozeman,45.67376,-111.04977,Entire home/apt,91,2,43,12/6/2022,3.64,1,15,43,
51750090,"Serenity Lake House: Location, Amenities and Views",72406868,Jeni,,Bozeman,45.68561,-111.1115,Entire home/apt,265,28,2,1/8/2023,0.12,2,129,1,
51825573,Cozy Cottage 3 Blocks From Main Street/Downtown,1259005,Alexandria,,Bozeman,45.68341,-111.02837,Entire home/apt,101,28,43,2/2/2023,2.55,1,54,30,
51946585,"""Montana Modern"" Private 3 Bed 2 Bth(2 room) Condo",228054571,Jake,,Bozeman,45.68354,-111.0772,Entire home/apt,139,2,71,2/2/2023,4.55,1,254,56,
52005720,ADU208: Immaculate 1-bedroom downtown ADU,103773075,Bozeman Montana,,Bozeman,45.685394,-111.034073,Entire home/apt,202,3,18,9/25/2022,1.1,4,318,12,
52108283,Cozy Bozeman townhouse - great quiet location,14079951,Vanessa,,Bozeman,45.67593,-111.08834,Entire home/apt,140,2,10,4/30/2022,0.72,1,70,6,
52151869,9th Hole Townhouse in Bozeman!,422206219,Will,,Bozeman,45.72902,-111.06896,Entire home/apt,598,2,34,12/26/2022,2.06,1,284,31,
52164011,Spacious King Suite Studio in Heart of Bozeman,317251520,Katie,,Bozeman,45.7102,-111.07245,Entire home/apt,87,1,120,2/7/2023,6.98,5,60,99,
52225142,Western Magic - 3 Bedroom + Office Bozeman Condo,9358423,Julie,,Bozeman,45.68884,-111.11367,Entire home/apt,222,3,23,10/3/2022,1.4,1,190,17,
52225520,Meadowlark Suite,20710905,Jacquie,,Bozeman,45.67602,-111.04499,Entire home/apt,105,2,68,2/5/2023,4.25,1,154,53,
52258846,The Cat`s Meow,104010331,Dream MT,,Bozeman,45.68708,-111.04451,Entire home/apt,320,3,17,9/5/2022,1.02,9,353,13,
52281958,Olive House - downtown retreat,7161309,Orlando,,Bozeman,45.6781,-111.0492,Entire home/apt,113,4,65,1/21/2023,4.43,3,141,54,
52289413,“Horse Retreat”,193758323,Jill,,Bozeman,45.70129,-111.08758,Entire home/apt,275,3,22,12/25/2022,1.33,3,321,19,
52290982,“Blue Mountain Zen”,193758323,Jill,,Bozeman,45.70214,-111.08737,Entire home/apt,150,2,24,1/22/2023,1.42,3,348,19,
52296660,“Nature’s Oasis”,193758323,Jill,,Bozeman,45.70224,-111.08906,Entire home/apt,150,2,54,1/20/2023,3.23,3,340,37,
52303432,Access to all things Bozeman - with indoor parking,271534497,Jason,,Bozeman,45.67752,-111.04834,Entire home/apt,175,3,21,12/31/2022,1.37,2,219,18,
52305194,Bozeman Prairie Craftsman,423332913,Mark,,Bozeman,45.69858,-111.08652,Entire home/apt,299,3,17,10/23/2022,1.03,1,295,11,
52351450,The Lofty View 316,104010331,Dream MT,,Bozeman,45.68707,-111.04493,Entire home/apt,302,1,12,12/18/2022,0.9,9,343,11,
52422650,"""The Big Cookie""",104010331,Dream MT,,Bozeman,45.68734,-111.04552,Entire home/apt,400,3,3,7/29/2022,0.38,9,365,3,
52436764,Private 2 Bedroom Suite - Near Downtown & MSU,3502709,Dylan,,Bozeman,45.67353,-111.05489,Entire home/apt,100,1,122,2/4/2023,8.74,1,139,102,
52441838,Quiet 1-Bedroom guest suite with hot tub access!,35291991,Tiera,,Bozeman,45.71549,-111.02984,Private room,89,2,14,9/30/2022,0.86,1,174,13,
52457187,"Private, Central, and Comfy Bozeman Getaway",357080696,Cooper,,Bozeman,45.686,-111.06332,Entire home/apt,215,28,8,1/13/2023,0.56,1,131,7,
52513808,BRAND NEW! Modern Loft in Heart of Midtown Bozeman,425045303,Jamie And Luke,,Bozeman,45.68736,-111.04531,Entire home/apt,231,3,21,1/29/2023,1.62,1,161,20,
52517800,Spacious 4 bedroom entertainer’s home with VIEWS!,1015718,Shannon,,Bozeman,45.64745,-111.04026,Entire home/apt,303,3,13,1/11/2023,0.79,1,53,5,
52537069,"3 bedroom, 5th and Beall, blocks from downtown",374451536,Dan,,Bozeman,45.68256,-111.04365,Entire home/apt,176,2,38,2/5/2023,2.38,3,356,27,
52570170,**Downtown Bozeman Historic Main Street Condo**,12702811,Carla,,Bozeman,45.67941,-111.03955,Entire home/apt,186,3,33,1/1/2023,2.37,2,325,29,
52594334,Modern midtown townhome - walk to downtown,59384049,Hanna,,Bozeman,45.68653,-111.04275,Entire home/apt,199,3,7,1/14/2023,1.48,1,3,7,
52610317,Downtown Bozeman Main Street Suite,12702811,Carla,,Bozeman,45.67979,-111.039,Entire home/apt,183,3,40,1/16/2023,3.6,2,251,40,
52615844,"Loft w/private balcony, gorgeous views & grill minutes to Downtown Bozeman & MSU - Bridger's Loft",78849013,Stay Montana,,Bozeman,45.69981,-111.04548,Entire home/apt,125,1,24,11/20/2022,1.59,10,60,18,
52629865,Mid-Century Bozeman Townhome ~ 1 Mi to Dtwn!,122381278,Evolve,,Bozeman,45.66972,-111.04004,Entire home/apt,91,30,3,10/27/2022,0.28,12,314,3,
52690231,New Modern Loft in the Heart of Midtown,426514697,Karissa,,Bozeman,45.68814,-111.04438,Entire home/apt,830,2,6,8/11/2022,0.38,1,69,4,
52809552,Dwell Skyview,8224408,Paul,,Bozeman,45.68303,-111.02689,Entire home/apt,208,4,8,1/17/2023,0.54,21,204,6,
52874624,NEW! Grand Mountain Getaway: 2 Mi to Dtwn Bozeman!,122381278,Evolve,,Bozeman,45.64752,-111.0395,Entire home/apt,119,30,1,2/20/2022,0.08,12,224,1,
52894917,"Large Home w/ Patio & Yard, 2 Mi to Downtown",122381278,Evolve,,Bozeman,45.65946,-111.02262,Entire home/apt,393,2,13,11/13/2022,0.86,12,335,10,
53149809,Midtown Retreat - Great location for skiing Bridge,158595657,Mountain Home,,Bozeman,45.687916,-111.044533,Entire home/apt,246,1,11,9/19/2022,0.91,23,350,11,
53151215,DOWNTOWN BOZEMAN Condo Monthly Rental,417219481,Olivia,,Bozeman,45.67959,-111.03882,Entire home/apt,250,28,1,9/2/2022,0.19,1,169,1,
53233707,Bozeman West Getaway - Large Custom Home Close to,158595657,Mountain Home,,Bozeman,45.679832,-111.101501,Entire home/apt,486,1,9,8/16/2022,0.81,23,332,9,
53278276,Loveable Loft - Near Cute Park & Downtown Bozeman,388858579,Neil,,Bozeman,45.6805,-111.09865,Entire home/apt,120,30,1,9/20/2022,0.21,4,344,1,
53281258,Luxury at it's best! King 1 bed studio Super Host!,225774632,Joe And Michelle,,Bozeman,45.68814,-111.04543,Entire home/apt,179,2,6,6/27/2022,0.42,3,334,4,
53302545,Studio 1 King Bed w/ Sofa Bed at Residence Inn Bozeman Downtown,430914923,Residence Inn Bozeman,,Bozeman,45.6808,-111.02497,Entire home/apt,237,1,18,1/20/2023,1.29,2,157,17,
53302552,Studio 2 Queen Bed with Sofa Bed at Residence Inn Bozeman Downtown,430914923,Residence Inn Bozeman,,Bozeman,45.68022,-111.02528,Entire home/apt,247,1,19,12/30/2022,1.36,2,170,16,
53344108,Clean Family Rancher - Close to Downtown | MSU,243371257,Travis,,Bozeman,45.68305,-111.04943,Entire home/apt,199,2,67,1/29/2023,4.59,1,334,58,
53395300,The Nest - Cozy ADU in Downtown Bozeman,158595657,Mountain Home,,Bozeman,45.683842,-111.039383,Entire home/apt,275,1,12,9/3/2022,0.87,23,350,11,
53444312,Cute 3 Bedroom sleeps 8 home close to Yellowstone,191771128,Muneer,,Bozeman,45.68639,-111.11332,Entire home/apt,180,2,23,1/21/2023,3.08,1,93,23,
53493470,Downtown Cowboy Condo on Main,194602628,Lori,,Bozeman,45.678993,-111.022896,Entire home/apt,192,2,50,1/29/2023,3.61,1,121,47,
53607095,Amazing Montana Decor Condo!,225774632,Joe And Michelle,,Bozeman,45.68674,-111.04384,Entire home/apt,199,2,14,9/11/2022,1.04,3,343,12,
53611532,Renovated Townhouse in the Heart of Bozeman,324665946,James,,Bozeman,45.68783,-111.04264,Entire home/apt,189,3,25,1/5/2023,2.87,1,273,25,
53614256,Montana Luxury Condo at its Best!,225774632,Joe And Michelle,,Bozeman,45.68691,-111.0441,Entire home/apt,328,2,17,1/1/2023,1.22,3,263,13,
53631171,Lovely 3 Bedroom Condo Near MSU and Downtown #C,434235941,Tuyet Ngan Thi,,Bozeman,45.67677,-111.06252,Entire home/apt,229,1,27,10/30/2022,2,3,39,22,
53663663,Studio apartment sits above restaurants & bars,339686590,Shaylee,,Bozeman,45.68752,-111.04418,Entire home/apt,184,3,27,1/22/2023,1.99,1,309,25,
53679965,Private suite / Cali king bed / beautiful Bozeman,19442684,John,,Bozeman,45.67825,-111.07866,Private room,93,2,35,10/11/2022,2.69,2,252,33,
53690565,The Bozeman Getaway,57918206,Tiffany,,Bozeman,45.69893,-111.0724,Private room,125,1,9,8/6/2022,0.69,1,86,6,
53740492,New!  Wonderful location! The Amble on Inn.,20374203,Laura,,Bozeman,45.68135,-111.04824,Entire home/apt,227,3,8,9/10/2022,0.89,1,233,8,
53888773,Cottage with sauna in downtown Bozeman,60108530,Lark,,Bozeman,45.68502,-111.02585,Entire home/apt,164,2,68,2/5/2023,5.68,1,235,68,
54002559,Bozeman East Gallatin Hide Away,308336264,Bonnie And Sam,,Bozeman,45.72918,-111.06765,Entire home/apt,275,4,3,6/20/2022,0.26,1,166,3,
54034685,South Bozeman Betty,8224408,Paul,,Bozeman,45.67426,-111.03344,Entire home/apt,418,4,12,2/6/2023,0.94,21,142,9,
54051722,"Lovely 1 bedroom, in a two bedroom condo.",97776570,Aydemar,,Bozeman,45.67218,-111.08466,Private room,45,1,62,1/28/2023,4.71,1,65,57,
54053523,"Stylish Space CLOSE TO DOWNTOWN, MSU & AIRPORT",388858579,Neil,,Bozeman,45.64896,-111.06866,Entire home/apt,135,30,0,,,4,351,0,
54056354,Historic Cockrill House,158595657,Mountain Home,,Bozeman,45.677101,-111.042,Entire home/apt,443,1,24,2/6/2023,2.06,23,235,24,
54130937,Quiete and Comfy,438835491,Marylin,,Bozeman,45.68396,-111.07816,Private room,100,1,17,7/6/2022,1.34,1,365,16,
54241392,Peaceful room w/ private bathroom,162342143,Evelyn,,Bozeman,45.67403,-111.08651,Private room,80,1,47,1/29/2023,3.91,1,44,47,
54307070,Downstairs Unit- Nice condo near MSU and downtown,434235941,Tuyet Ngan Thi,,Bozeman,45.6751,-111.06412,Entire home/apt,199,30,19,10/2/2022,1.57,3,250,19,
5.17216E+17,💥New! 👑KING BEDS 🐶Pets📍Location ⛰Views 🔹Modern,282205909,JJ & Heather,,Bozeman,45.70085,-111.07206,Entire home/apt,122,29,2,1/14/2023,0.49,2,90,2,
5.3786E+17,Bozeman Cozy Condo,97952734,Brandy,,Bozeman,45.70952,-111.07947,Entire home/apt,149,2,35,1/17/2023,2.8,1,124,34,
5.39134E+17,Stylish Modern Home in Central Bozeman,74119738,Jane,,Bozeman,45.68754959,-111.056282,Entire home/apt,346,2,8,2/5/2023,1.4,1,298,8,
5.46426E+17,Modern Getaway in Downtown Bozeman!,441798626,Renee,,Bozeman,45.6786,-111.05832,Entire home/apt,375,3,14,1/1/2023,1.26,1,295,14,
5.48783E+17,Modern Downtown - Walk to Everything!!,109930487,Dave,,Bozeman,45.6725,-111.04836,Entire home/apt,180,1,90,2/2/2023,7.18,1,45,86,
