id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1950545,Home in Bozeman · ★4.74 · 1 bedroom · 2 beds · 1.5 baths,8224408,Paul,,Bozeman,45.68563,-111.03118,Entire home/apt,198,3,36,6/25/2023,0.32,22,338,3,
8.68765E+17,Home in Bozeman · ★5.0 · 3 bedrooms · 3 beds · 4 baths,22366054,Tessa,,Bozeman,45.7066366,-111.0388507,Entire home/apt,545,2,5,8/7/2023,1.69,7,118,5,
45825187,Condo in Bozeman · ★4.98 · 1 bedroom · 1 bed · 1 bath,27061791,Ambrose & Jill,,Bozeman,45.67761,-111.04702,Entire home/apt,213,2,120,8/7/2023,3.71,1,297,49,
52225520,Guest suite in Bozeman · ★4.98 · 1 bedroom · 1 bed · 1 bath,20710905,Jacquie,,Bozeman,45.67527,-111.0467,Entire home/apt,129,2,96,8/6/2023,4.34,1,203,51,
8.93606E+17,Townhouse in Bozeman · 2 bedrooms · 2 beds · 1 bath,107293305,Gather Vacations,,Bozeman,45.68648,-111.10844,Entire home/apt,157,1,0,,,1,336,0,
48935787,Condo in Bozeman · ★4.50 · 1 bedroom · 2 beds · 1 bath,78849013,Stay Montana,,Bozeman,45.67734,-111.04709,Entire home/apt,82,30,4,12/17/2022,0.16,12,335,2,
9.02288E+17,Home in Bozeman · ★4.71 · 3 bedrooms · 4 beds · 2.5 baths,59049179,Elizabeth,,Bozeman,45.68672,-111.0566,Entire home/apt,319,3,7,8/1/2023,5.12,1,245,7,
23945254,Home in Bozeman · ★5.0 · 2 bedrooms · 3 beds · 1 bath,8224408,Paul,,Bozeman,45.68283,-111.0295,Entire home/apt,251,3,33,2/21/2023,0.52,22,299,3,
53614256,Condo in Bozeman · ★5.0 · 2 bedrooms · 2 beds · 2 baths,225774632,Joe And Michelle,,Bozeman,45.68845,-111.04488,Entire home/apt,415,2,25,7/31/2023,1.25,3,249,14,
6.86947E+17,Condo in Bozeman · ★5.0 · 1 bedroom · 1 bed · 1 bath,93893812,Jes,,Bozeman,45.70995,-111.07134,Entire home/apt,300,3,3,5/14/2023,0.25,1,69,3,
8.87744E+17,Rental unit in Bozeman · 2 bedrooms · 3 beds · 2 baths,13164558,Nancy,,Bozeman,45.6827098,-111.0226566,Entire home/apt,225,14,0,,,1,301,0,
53444312,Home in Bozeman · ★4.98 · 3 bedrooms · 4 beds · 2 baths,191771128,Muneer,,Bozeman,45.68708,-111.11291,Entire home/apt,239,2,41,7/16/2023,3.02,1,126,40,
